Date,Open,High,Low,Close,Adj Close,Volume
2005-06-16,159.72500610351562,160.9875030517578,158.1074981689453,159.71249389648438,114.05805969238281,4593552
2005-06-17,160.33749389648438,160.8074951171875,157.8874969482422,158.45750427246094,113.16182708740234,3067992
2005-06-20,159.375,162.7449951171875,158.78750610351562,161.9875030517578,115.68273162841797,6412672
2005-06-21,162.5,164.0500030517578,160.41250610351562,163.1374969482422,116.5040054321289,10463544
2005-06-22,163.625,167.375,163.625,166.6699981689453,119.02674865722656,11537376
2005-06-23,166.25,167.22000122070312,163.125,163.4250030517578,116.7093734741211,3676944
2005-06-24,162.5,167.28750610351562,161.875,165.72000122070312,118.34831237792969,6021320
2005-06-27,164.96249389648438,166.625,163.5,164.5574951171875,117.51810455322266,3548128
2005-06-28,164.75,166.0,164.25750732421875,165.44500732421875,118.15190887451172,5776112
2005-06-29,165.625,169.7449951171875,165.27000427246094,166.57000732421875,118.95536804199219,6446640
2005-06-30,167.35000610351562,170.625,167.35000610351562,169.7624969482422,121.2352066040039,7189000
2005-07-01,168.75,169.58749389648438,167.5449981689453,169.0500030517578,120.72640991210938,4820568
2005-07-04,169.85000610351562,171.4875030517578,166.375,169.88250732421875,121.32089233398438,3951648
2005-07-05,171.22000122070312,171.22000122070312,164.0749969482422,165.02499389648438,117.85198974609375,5187376
2005-07-06,165.75,166.5749969482422,164.52000427246094,165.3874969482422,118.55986785888672,3057216
2005-07-07,165.3874969482422,167.5,162.90750122070312,163.70750427246094,117.35553741455078,3488888
2005-07-08,163.8249969482422,166.1750030517578,161.69500732421875,163.8874969482422,117.48457336425781,6088000
2005-07-11,163.8874969482422,166.25,163.8874969482422,165.75750732421875,118.82511901855469,3791264
2005-07-12,164.8249969482422,165.125,159.03750610351562,160.7375030517578,115.22648620605469,6150600
2005-07-13,160.625,162.5,158.375,158.84500122070312,113.86981201171875,6469840
2005-07-14,159.83250427246094,160.96249389648438,152.0449981689453,153.125,109.76934051513672,8860408
2005-07-15,153.875,157.7375030517578,151.88250732421875,156.0574951171875,111.87154388427734,9341720
2005-07-18,156.5,184.875,156.5,165.27499389648438,118.47918701171875,14475608
2005-07-19,168.5500030517578,169.75,157.5,164.89500427246094,118.2068099975586,4677744
2005-07-20,166.875,166.875,163.14500427246094,163.53250122070312,117.23003387451172,3494304
2005-07-21,165.125,165.125,160.0,161.28750610351562,115.6207504272461,4198984
2005-07-22,160.625,162.2324981689453,158.8000030517578,161.7449951171875,115.9487533569336,5179296
2005-07-25,162.0749969482422,162.7949981689453,159.39999389648438,160.5449981689453,115.08848571777344,5433024
2005-07-26,160.7324981689453,161.5,157.5,158.15750122070312,113.376953125,5229680
2005-07-27,158.125,161.0,158.125,160.5625,115.1010513305664,2597408
2005-07-28,321.125,321.125,321.125,321.125,230.2021026611328,0
2005-07-29,159.375,161.25,157.75,158.60000610351562,113.69418334960938,8358552
2005-08-01,158.375,159.375,155.33250427246094,156.52499389648438,112.20667266845703,5430792
2005-08-02,161.5,162.25,157.25,161.28750610351562,115.6207504272461,4821520
2005-08-03,162.1875,163.4250030517578,160.375,162.59500122070312,116.55801391601562,7274320
2005-08-04,163.125,164.97500610351562,161.0,161.90750122070312,116.06517028808594,6346936
2005-08-05,162.5,163.5,159.64999389648438,160.6750030517578,115.18170928955078,3162848
2005-08-08,161.25,161.25,158.40750122070312,160.38250732421875,114.9719467163086,4109360
2005-08-09,159.375,160.875,158.0,160.5500030517578,115.092041015625,4743752
2005-08-10,160.70750427246094,164.58250427246094,160.70750427246094,164.13250732421875,117.66024780273438,6958080
2005-08-11,164.58250427246094,166.125,163.3249969482422,164.1074981689453,117.64227294921875,3645312
2005-08-12,166.0500030517578,166.0500030517578,159.4499969482422,160.3574981689453,114.95407104492188,3821832
2005-08-16,161.25,161.25,158.125,158.63250732421875,113.71742248535156,3653408
2005-08-17,160.0,162.75,157.66250610351562,162.39500427246094,116.4146499633789,5637488
2005-08-18,163.375,165.625,163.16250610351562,164.21249389648438,117.99000549316406,7813656
2005-08-19,164.375,166.5,163.8874969482422,165.6699981689453,119.03732299804688,4966272
2005-08-22,165.625,168.5500030517578,155.625,164.7324981689453,118.36366271972656,4492016
2005-08-23,165.875,166.33250427246094,164.125,164.50750732421875,118.20198822021484,4686416
2005-08-24,164.50750732421875,164.75,160.5,161.96249389648438,116.37335205078125,4036760
2005-08-25,163.125,166.25,162.5,165.45750427246094,118.88455200195312,6341224
2005-08-26,166.0574951171875,171.25,165.625,170.59500122070312,122.57598114013672,8198664
2005-08-29,171.25,172.25,166.25,169.4199981689453,121.7317123413086,4081336
2005-08-30,169.45750427246094,173.875,169.45750427246094,173.0449981689453,124.33634948730469,5807592
2005-08-31,172.60000610351562,176.9199981689453,172.5,175.6074981689453,126.1775894165039,7408896
2005-09-01,176.2324981689453,179.25,176.125,178.03250122070312,127.91998291015625,7600184
2005-09-02,178.75,180.0,176.88250732421875,178.39999389648438,128.18402099609375,4920864
2005-09-05,180.0,183.3625030517578,175.7949981689453,176.28250122070312,126.66261291503906,7254784
2005-09-06,176.875,177.4875030517578,173.5,174.8074951171875,125.60279083251953,5023440
2005-09-08,175.0,176.875,174.40750122070312,175.7624969482422,126.28899383544922,2878192
2005-09-09,168.875,176.75,168.875,173.9949951171875,125.01895141601562,3741776
2005-09-12,178.625,204.75,175.8125,178.77499389648438,128.4534149169922,6631072
2005-09-13,178.875,178.875,176.3249969482422,177.8000030517578,127.75298309326172,2244984
2005-09-14,177.5,178.375,173.375,175.02000427246094,125.75543212890625,3890080
2005-09-15,175.25,181.84500122070312,175.25,181.2375030517578,130.22280883789062,11040736
2005-09-16,181.84500122070312,184.71249389648438,179.52499389648438,182.1999969482422,130.9143829345703,5480184
2005-09-19,184.71249389648438,185.0,180.375,181.77000427246094,130.60545349121094,2877448
2005-09-20,181.875,185.0,177.5,183.8074951171875,132.0694580078125,6293424
2005-09-21,184.25,184.5,175.0,181.70750427246094,130.56053161621094,6215320
2005-09-22,184.5,185.875,174.625,175.1824951171875,125.87216186523438,6482408
2005-09-23,175.0449981689453,178.72500610351562,175.0449981689453,176.5574951171875,126.86016082763672,3815824
2005-09-26,177.5,184.125,177.0,183.2375030517578,131.6598663330078,2290048
2005-09-27,184.375,185.125,180.78750610351562,182.78750610351562,131.33656311035156,6404008
2005-09-28,183.0,184.3625030517578,180.875,183.6875,131.98321533203125,5900064
2005-09-29,185.0,186.8000030517578,183.125,184.1074981689453,132.28504943847656,8421888
2005-09-30,185.0,186.47500610351562,183.03250122070312,185.2949981689453,133.13827514648438,4982976
2005-10-03,181.9250030517578,188.1125030517578,181.9250030517578,187.2375030517578,134.533935546875,4472520
2005-10-04,187.47500610351562,187.75,185.41250610351562,186.22000122070312,133.80288696289062,6350472
2005-10-05,185.5,186.125,183.125,183.75,132.02810668945312,6577720
2005-10-06,183.13250732421875,183.13250732421875,177.14500427246094,178.08250427246094,127.95587158203125,8233792
2005-10-07,178.125,181.75,176.89999389648438,180.60000610351562,129.7647705078125,6206624
2005-10-10,181.22500610351562,184.375,180.41250610351562,181.0625,130.09713745117188,5371728
2005-10-11,182.5,184.35000610351562,177.75,183.47000122070312,131.82691955566406,11565120
2005-10-13,183.75,185.625,178.7949981689453,180.16250610351562,129.450439453125,13605792
2005-10-14,181.25,181.5,176.875,178.00750732421875,127.9019775390625,5226192
2005-10-17,178.75,180.25,177.9875030517578,179.27000427246094,128.80918884277344,4388816
2005-10-18,180.25,183.10000610351562,178.8874969482422,180.1199951171875,129.69117736816406,10941600
2005-10-19,182.4949951171875,182.5,171.52000427246094,175.1999969482422,126.14862060546875,10058832
2005-10-20,176.8874969482422,179.375,173.88250732421875,177.0449981689453,127.47712707519531,6352952
2005-10-21,178.625,179.60000610351562,176.125,178.53250122070312,128.5481414794922,5923416
2005-10-24,179.02499389648438,180.5,175.13250732421875,175.9375,126.67967987060547,3149632
2005-10-25,177.2949981689453,181.375,176.0625,180.0,129.6047821044922,5420312
2005-10-26,180.0,180.625,177.3874969482422,177.78250122070312,128.0081329345703,4142808
2005-10-27,177.875,178.6125030517578,173.75,175.16250610351562,126.12162780761719,6771944
2005-10-28,176.125,176.125,169.375,170.27000427246094,122.59893035888672,4501496
2005-10-31,170.625,176.0,170.0449981689453,175.15750122070312,126.11803436279297,2851968
2005-11-02,175.16250610351562,179.5,173.5500030517578,178.625,128.61474609375,2852888
2005-11-04,178.625,178.625,178.625,178.625,128.61474609375,0
2005-11-07,176.0,183.46249389648438,176.0,183.09500122070312,131.83323669433594,4188480
2005-11-08,184.25,185.53250122070312,183.8000030517578,184.625,132.93482971191406,5782184
2005-11-09,184.625,185.38250732421875,181.28250122070312,182.10000610351562,131.11680603027344,5000792
2005-11-10,182.125,184.6125030517578,182.125,183.72000122070312,132.28323364257812,3095696
2005-11-11,183.125,186.0,183.125,185.33250427246094,133.44430541992188,5919888
2005-11-14,186.25,189.33250427246094,186.25,188.78750610351562,135.93191528320312,8040360
2005-11-16,188.90750122070312,189.625,187.78250122070312,188.96249389648438,136.0580291748047,6742576
2005-11-17,187.5,189.75,186.5574951171875,188.45750427246094,135.69435119628906,4878464
2005-11-18,189.0,191.375,189.0,190.8699951171875,137.4314422607422,8707720
2005-11-21,191.1750030517578,192.33749389648438,188.25,189.83250427246094,136.68443298339844,6597336
2005-11-22,189.25,190.60000610351562,186.0,187.4824981689453,134.9923553466797,4751000
2005-11-23,187.5,190.25,187.375,189.58250427246094,136.5044403076172,6054776
2005-11-24,189.5,191.64999389648438,189.5,190.53250122070312,137.18846130371094,4544088
2005-11-25,190.53250122070312,192.5,188.7949981689453,191.71249389648438,138.0380859375,3344264
2005-11-28,192.35000610351562,193.75,192.0,193.45750427246094,139.2946014404297,2535248
2005-11-29,193.10000610351562,193.75,190.07000732421875,193.1699981689453,139.0874786376953,3303424
2005-11-30,191.5,194.0625,189.375,190.1374969482422,136.90403747558594,4023376
2005-12-01,190.0,194.33250427246094,189.84500122070312,193.7624969482422,139.51414489746094,4161968
2005-12-02,194.33250427246094,196.8000030517578,192.63250732421875,193.75,139.50511169433594,4784360
2005-12-05,194.0,194.2624969482422,190.78250122070312,191.4199981689453,137.82754516601562,1913080
2005-12-06,191.875,196.25,190.78750610351562,194.25,139.86512756347656,3233064
2005-12-07,195.25,200.0,195.03750610351562,199.44500732421875,143.605712890625,5618952
2005-12-08,199.375,203.08749389648438,199.03250122070312,202.07000732421875,145.49574279785156,9585192
2005-12-09,202.25,211.8249969482422,201.41250610351562,210.33749389648438,151.44854736328125,6194224
2005-12-12,206.2949981689453,213.125,205.25,206.27499389648438,148.52346801757812,6191488
2005-12-13,206.5,209.75,205.625,208.4499969482422,150.0895538330078,6027072
2005-12-14,207.5,212.5,205.0,210.4875030517578,151.55661010742188,4819208
2005-12-15,211.2375030517578,212.3125,208.5500030517578,210.35000610351562,151.4575653076172,4249016
2005-12-16,211.25,215.75,210.375,214.3000030517578,154.3016815185547,7907432
2005-12-19,215.75,219.125,214.625,216.82000732421875,156.11622619628906,4701168
2005-12-20,218.75,218.75,210.875,211.6875,152.42062377929688,4628568
2005-12-21,213.125,214.3249969482422,208.875,210.7624969482422,151.75460815429688,3282432
2005-12-22,211.25,212.46249389648438,209.8699951171875,210.58749389648438,151.6285858154297,2519208
2005-12-23,210.875,213.125,208.125,208.97000122070312,150.46389770507812,2455032
2005-12-26,209.25,209.25,207.03250122070312,207.8625030517578,149.6664581298828,1625280
2005-12-27,207.84500122070312,212.875,205.375,212.27000427246094,152.8400115966797,1565208
2005-12-28,211.875,213.75,209.58250427246094,210.70750427246094,151.71498107910156,2582056
2005-12-29,211.25,214.9875030517578,210.20750427246094,213.75750732421875,153.91110229492188,3461784
2005-12-30,210.0,214.9875030517578,210.0,212.8574981689453,153.26304626464844,2380248
2006-01-02,213.5,213.8625030517578,210.1699981689453,210.9499969482422,151.8896026611328,1653504
2006-01-03,210.65750122070312,217.4949951171875,210.25,216.64999389648438,155.99374389648438,3396936
2006-01-04,217.5,218.7375030517578,215.27499389648438,217.8874969482422,156.88478088378906,3545616
2006-01-05,218.125,218.25,215.2375030517578,216.5449981689453,155.918212890625,1431824
2006-01-06,216.875,217.4875030517578,211.5,213.1999969482422,153.50965881347656,2965744
2006-01-09,213.77000427246094,216.25,210.125,211.1199951171875,152.0120391845703,3883272
2006-01-10,211.25,212.47500610351562,207.625,209.0625,150.53057861328125,3972648
2006-01-12,206.625,211.125,201.875,209.21249389648438,150.63848876953125,13919696
2006-01-13,210.0,211.25,205.5,206.47000122070312,148.6638946533203,3608568
2006-01-16,206.375,206.375,200.32000732421875,201.09500122070312,144.79371643066406,4804912
2006-01-17,201.375,205.0,201.25,202.9250030517578,146.1114044189453,3753056
2006-01-18,202.27499389648438,202.97500610351562,200.2624969482422,202.44500732421875,146.03564453125,3165120
2006-01-19,202.97500610351562,206.83749389648438,202.97500610351562,206.2949981689453,148.81285095214844,3574728
2006-01-20,206.875,208.7324981689453,204.375,205.5,148.2393798828125,3294240
2006-01-23,204.375,204.375,201.41250610351562,202.77000427246094,146.27011108398438,2280272
2006-01-24,204.375,206.125,203.8000030517578,205.3249969482422,148.1131591796875,1890064
2006-01-25,206.125,207.4949951171875,205.4375,206.39999389648438,148.8885955810547,6365736
2006-01-27,210.0,210.0,206.3249969482422,207.39500427246094,149.60630798339844,3003816
2006-01-30,208.1750030517578,209.9499969482422,206.5124969482422,207.3625030517578,149.58294677734375,1383144
2006-01-31,209.9499969482422,209.9499969482422,206.5449981689453,208.8000030517578,150.6199188232422,1503160
2006-02-01,207.0,209.75,206.3000030517578,208.33250427246094,150.28268432617188,3896696
2006-02-02,208.75,209.5,203.70750427246094,204.60000610351562,147.5902099609375,3135736
2006-02-03,204.9875030517578,205.97500610351562,201.5500030517578,203.85000610351562,147.0491180419922,4357520
2006-02-06,203.7375030517578,210.375,203.2949981689453,209.88250732421875,151.40078735351562,2894976
2006-02-07,210.0,211.6875,205.53250122070312,209.2624969482422,150.9534454345703,7002784
2006-02-08,208.25,209.0124969482422,206.5449981689453,207.8125,149.907470703125,3332648
2006-02-10,208.77000427246094,209.75,205.63250732421875,208.6999969482422,150.5477294921875,2728200
2006-02-13,208.6999969482422,208.75,206.0,206.375,148.87054443359375,2020544
2006-02-14,208.75,208.75,201.75,202.32000732421875,145.94552612304688,6962064
2006-02-15,205.9875030517578,205.9875030517578,200.625,202.4199981689453,146.017578125,4209320
2006-02-16,203.125,204.97500610351562,201.5,203.64500427246094,146.90126037597656,5284488
2006-02-17,206.25,207.0500030517578,202.5,203.125,146.52613830566406,2923448
2006-02-20,204.875,206.875,203.4250030517578,206.2324981689453,148.7677459716797,2643608
2006-02-21,206.875,208.875,206.3874969482422,208.25,150.22308349609375,2301240
2006-02-22,208.75,208.75,206.41250610351562,207.7324981689453,149.8498077392578,1156592
2006-02-23,207.5,211.2375030517578,207.5,208.82000732421875,150.63427734375,4141584
2006-02-24,208.78250122070312,210.0,207.03750610351562,208.75750732421875,150.5892791748047,1097336
2006-02-27,208.375,211.875,208.3000030517578,211.2949981689453,152.41969299316406,2521112
2006-02-28,211.875,213.0,208.75,212.60000610351562,153.36106872558594,2821744
2006-03-01,212.5,218.1750030517578,210.90750122070312,217.52499389648438,156.9137725830078,4506152
2006-03-02,218.1750030517578,219.25,215.0449981689453,217.72500610351562,157.05809020996094,3277696
2006-03-03,217.75,217.75,212.1699981689453,213.22000122070312,153.80825805664062,2124440
2006-03-06,214.5,219.125,213.75,218.03750610351562,157.28346252441406,3631584
2006-03-07,217.52000427246094,218.75,215.0,215.58749389648438,155.51612854003906,1985168
2006-03-08,216.5,217.5,213.125,215.32000732421875,155.32315063476562,3813488
2006-03-09,215.0,216.0,211.25,215.6074981689453,155.53048706054688,4662712
2006-03-10,211.5,221.875,211.25,220.45750427246094,159.02920532226562,6434944
2006-03-13,221.72500610351562,230.9499969482422,221.72500610351562,228.5749969482422,164.884765625,7178552
2006-03-14,228.1125030517578,228.46249389648438,223.8874969482422,225.39500427246094,162.59088134765625,3477456
2006-03-16,227.125,229.9875030517578,225.78750610351562,229.4250030517578,165.49795532226562,4600064
2006-03-17,230.0,235.0625,230.0,232.625,167.80630493164062,5932240
2006-03-20,234.25,239.375,233.1875,238.5,172.04428100585938,7012872
2006-03-21,238.5,241.875,237.33250427246094,239.39999389648438,172.69346618652344,5301384
2006-03-22,240.0,240.0,235.14999389648438,236.6699981689453,170.7241973876953,5121168
2006-03-23,237.5,239.875,233.53250122070312,234.27499389648438,168.99644470214844,2644488
2006-03-24,235.875,238.125,233.63250732421875,236.4324951171875,170.55287170410156,2917384
2006-03-27,236.875,238.75,235.69500732421875,236.3699951171875,170.5077362060547,2928432
2006-03-28,237.5,238.875,235.125,235.9499969482422,170.20480346679688,3751272
2006-03-29,234.875,237.8625030517578,233.375,237.27000427246094,171.15699768066406,4284296
2006-03-30,237.8625030517578,251.25,237.8625030517578,246.0124969482422,177.46348571777344,5784168
2006-03-31,244.7375030517578,244.7375030517578,238.75,239.4375,172.72055053710938,2920168
2006-04-03,240.875,244.5,240.0,243.84500122070312,175.89991760253906,3105672
2006-04-04,243.8000030517578,245.0,242.50750732421875,243.57000732421875,175.70156860351562,2971608
2006-04-05,243.7624969482422,245.64500427246094,240.0,241.50750732421875,174.2137908935547,2776928
2006-04-07,243.5,249.625,234.375,236.15750122070312,170.3544921875,7385560
2006-04-10,237.5,239.9949951171875,235.0,236.7624969482422,170.79092407226562,7034440
2006-04-12,237.27499389648438,237.5,220.375,222.60000610351562,160.5746307373047,13157376
2006-04-13,225.625,228.71249389648438,221.25,224.64500427246094,162.04986572265625,8601672
2006-04-17,228.125,238.875,226.90750122070312,238.32000732421875,171.9143829345703,9688752
2006-04-18,247.25,261.0,247.25,251.1875,181.1964874267578,14778488
2006-04-19,253.625,256.25,249.75,251.59500122070312,181.4904327392578,9803312
2006-04-20,252.4875030517578,253.1199951171875,246.875,248.7375030517578,179.4292449951172,6296944
2006-04-21,250.0,253.7449951171875,245.625,249.88250732421875,180.25518798828125,4973000
2006-04-24,249.75,249.95750427246094,245.625,247.40750122070312,178.4698028564453,5234808
2006-04-25,247.4875030517578,247.4875030517578,237.375,240.8699951171875,173.7538604736328,5702208
2006-04-26,241.0,244.5,238.75,242.7949981689453,175.14251708984375,7071136
2006-04-27,242.7949981689453,250.375,241.25,243.2324981689453,175.4580841064453,7164848
2006-04-28,238.375,248.875,228.7949981689453,247.25750732421875,178.361572265625,5292360
2006-05-02,248.0,253.0500030517578,247.5,251.64500427246094,181.5265350341797,6239280
2006-05-03,253.0,254.9875030517578,251.88250732421875,253.94500732421875,183.18572998046875,3148160
2006-05-04,253.5,257.23748779296875,252.66250610351562,255.46249389648438,184.28025817871094,3929824
2006-05-05,256.875,256.875,249.375,250.83250427246094,180.94039916992188,2710520
2006-05-08,252.625,261.5,251.25,252.4324951171875,182.09458923339844,1484712
2006-05-09,254.0,255.5500030517578,250.625,253.1074981689453,182.58152770996094,1800392
2006-05-10,255.5500030517578,255.875,250.28750610351562,252.71249389648438,182.2965087890625,1978192
2006-05-11,253.66250610351562,253.66250610351562,250.6750030517578,252.33749389648438,182.0260467529297,1964024
2006-05-12,251.375,253.1074981689453,246.28750610351562,249.52000427246094,179.99365234375,2777136
2006-05-15,247.5,250.125,240.0,245.1125030517578,176.81419372558594,4034504
2006-05-16,244.9949951171875,249.375,239.97500610351562,246.83749389648438,178.0585479736328,2671568
2006-05-17,249.375,252.5,248.75,252.07000732421875,181.8330535888672,1343368
2006-05-18,248.75,249.9875030517578,237.5,240.70750427246094,173.63661193847656,4542360
2006-05-19,243.75,244.97500610351562,231.4375,236.5449981689453,170.634033203125,4868216
2006-05-22,240.0,240.0,218.0,222.5625,160.5475311279297,4699416
2006-05-23,225.0,234.25,212.625,228.77499389648438,165.02902221679688,5388136
2006-05-24,233.75,235.0,220.0,223.83250427246094,161.46371459960938,5705568
2006-05-25,222.5,237.3000030517578,218.125,234.6199951171875,169.24542236328125,5839048
2006-05-26,236.25,237.5,230.125,233.2949981689453,168.28956604003906,2208184
2006-05-29,233.125,233.125,230.03750610351562,231.32000732421875,166.86489868164062,2802688
2006-05-30,233.125,236.8874969482422,229.375,232.5449981689453,167.74853515625,4516056
2006-05-31,230.1374969482422,230.1374969482422,216.25,222.8625030517578,160.7639923095703,5769856
2006-06-01,228.125,228.125,211.25,213.6699981689453,154.13284301757812,5942760
2006-06-02,214.3625030517578,225.0,211.0,224.25,161.76487731933594,4213560
2006-06-05,224.25,225.5500030517578,219.28250122070312,220.9499969482422,159.38436889648438,3211680
2006-06-06,218.10000610351562,223.47500610351562,211.25,218.6125030517578,157.69818115234375,2971136
2006-06-07,225.0,225.0,211.65750122070312,212.9949951171875,153.64596557617188,5410536
2006-06-08,215.625,215.625,201.39999389648438,205.9875030517578,148.59100341796875,5360992
2006-06-09,209.3074951171875,211.5,203.125,208.89500427246094,150.6884002685547,4061912
2006-06-12,212.375,212.375,202.625,204.84500122070312,147.766845703125,3591904
2006-06-13,202.625,203.6750030517578,195.125,196.2949981689453,141.59930419921875,2736984
2006-06-14,195.2449951171875,203.1199951171875,181.40750122070312,185.45750427246094,133.7815399169922,12786016
2006-06-15,198.25,198.25,187.625,193.82000732421875,139.81394958496094,5967360
2006-06-16,198.25,214.375,197.5500030517578,210.625,152.3786163330078,8390168
2006-06-19,210.0,210.625,204.53250122070312,208.5449981689453,150.87379455566406,4294088
2006-06-20,211.0,211.0,200.0,200.9199981689453,145.35739135742188,3687920
2006-06-21,202.5,205.875,199.375,205.16250610351562,148.42672729492188,5963496
2006-06-22,206.25,211.25,206.25,209.59500122070312,151.6333770751953,3668104
2006-06-23,206.25,212.5,203.125,211.8574981689453,153.27027893066406,3304720
2006-06-26,215.0,215.0,202.25750732421875,204.1875,147.7213134765625,6575056
2006-06-27,207.25,207.25,200.0,205.57000732421875,148.72149658203125,5002632
2006-06-28,202.5,214.07000732421875,200.75,212.3249969482422,153.60848999023438,4785400
2006-06-29,213.75,215.0,208.75,210.10000610351562,151.9987335205078,6318576
2006-06-30,216.875,220.875,213.20750427246094,217.34500122070312,157.24021911621094,5449760
2006-07-03,217.75,225.9375,216.5500030517578,225.02499389648438,162.79641723632812,4285520
2006-07-04,226.375,228.875,225.625,226.8874969482422,164.14390563964844,3584768
2006-07-05,227.125,232.75,225.0,230.3249969482422,166.6306915283203,4245072
2006-07-06,228.5,229.0,224.02000427246094,225.53750610351562,163.1671600341797,2310920
2006-07-07,227.46249389648438,228.97500610351562,217.5,218.33749389648438,157.9582977294922,2928672
2006-07-10,217.5,227.1999969482422,217.5,224.7949981689453,162.6300048828125,3859312
2006-07-11,225.0,226.875,220.39500427246094,221.2449951171875,160.06173706054688,3618984
2006-07-12,222.5,238.625,222.5,236.28750610351562,170.9443817138672,9521616
2006-07-13,236.5,237.34500122070312,231.28250122070312,233.4199981689453,168.86981201171875,5383576
2006-07-14,230.0,237.0,228.1374969482422,234.28750610351562,169.4974365234375,4949808
2006-07-17,235.60000610351562,239.25,231.375,232.375,168.1138458251953,8996832
2006-07-18,232.5,243.75,226.9375,229.3125,165.8982391357422,11043936
2006-07-19,235.25,236.875,218.19500732421875,219.69500732421875,158.9403839111328,14046384
2006-07-20,221.9875030517578,227.5,221.25,225.77000427246094,163.3354034423828,6312720
2006-07-21,224.75,225.60000610351562,219.0749969482422,220.94500732421875,159.84471130371094,4391664
2006-07-24,224.375,229.0,216.875,227.25750732421875,164.41151428222656,6825088
2006-07-25,230.0,231.875,228.13250732421875,230.91250610351562,167.05580139160156,4636600
2006-07-26,232.25,236.875,229.0625,236.10000610351562,170.80874633789062,5908720
2006-07-27,236.875,239.9949951171875,234.4375,237.46249389648438,171.79443359375,7399848
2006-07-28,235.02499389648438,243.7375030517578,231.0,232.1125030517578,168.18948364257812,3019608
2006-07-31,233.75,241.25,232.5,234.03750610351562,169.58441162109375,1724700
2006-08-01,215.75,234.9375,215.75,233.0,168.83258056640625,1762508
2006-08-02,231.25,235.625,230.0,235.0500030517578,170.31808471679688,1784732
2006-08-03,235.625,238.0,234.27499389648438,236.1750030517578,171.13320922851562,3010272
2006-08-04,240.0,240.9499969482422,235.75,237.1374969482422,171.8306427001953,2674200
2006-08-07,237.75,238.0,232.75,234.02499389648438,169.57530212402344,1719964
2006-08-08,235.0,239.5,233.75,238.6999969482422,172.96282958984375,1178400
2006-08-09,237.5,243.75,235.875,241.52499389648438,175.00985717773438,2052120
2006-08-10,240.25,243.75,240.0,241.4375,174.94642639160156,2279124
2006-08-11,242.47500610351562,243.46249389648438,239.25,241.89999389648438,175.28155517578125,1893972
2006-08-14,243.4375,243.75,239.75,241.16250610351562,174.74717712402344,1721428
2006-08-16,244.75,246.125,242.0,243.0500030517578,176.11489868164062,3804268
2006-08-17,243.75,245.75,239.5,240.03750610351562,173.93199157714844,2497168
2006-08-18,241.25,243.125,240.0,242.4250030517578,175.66195678710938,1803640
2006-08-21,244.0,244.0,239.25,242.3249969482422,175.58949279785156,2414088
2006-08-22,243.0,245.75,242.5,243.85000610351562,176.69456481933594,2178096
2006-08-23,244.0,244.6875,240.02499389648438,240.77499389648438,174.46640014648438,2497736
2006-08-24,242.5,243.72500610351562,238.3125,242.60000610351562,175.788818359375,2369852
2006-08-25,242.75,244.22500610351562,241.91250610351562,243.60000610351562,176.51344299316406,2611752
2006-08-28,243.75,246.3249969482422,242.0749969482422,245.27499389648438,177.7270965576172,2300316
2006-08-29,246.25,248.0,245.75,247.52499389648438,179.35748291015625,2679596
2006-08-30,247.77499389648438,248.75,245.2624969482422,245.9499969482422,178.21615600585938,2744772
2006-08-31,246.0,251.0,246.0,249.5124969482422,180.7976531982422,6076856
2006-09-01,249.0,250.25,247.77499389648438,249.8125,181.01495361328125,1728728
2006-09-04,249.75,255.0,249.75,254.28750610351562,184.25765991210938,2010492
2006-09-05,255.75,257.5,250.25,251.4499969482422,182.2015380859375,3945288
2006-09-06,254.375,254.375,247.77499389648438,248.39999389648438,179.9915008544922,2800432
2006-09-07,245.0749969482422,248.75,245.0749969482422,246.6750030517578,178.74160766601562,1583584
2006-09-08,251.5,251.5,246.25,247.75,179.52047729492188,1570564
2006-09-11,249.75,249.75,237.25,238.3625030517578,172.71829223632812,4073480
2006-09-12,238.75,245.0,238.0,244.47500610351562,177.14743041992188,1835256
2006-09-13,245.75,252.0,245.25,249.9875030517578,181.14175415039062,2307632
2006-09-14,252.25,254.0,250.47500610351562,253.35000610351562,183.5782470703125,2388728
2006-09-15,253.5,253.5,249.1750030517578,250.6750030517578,181.63999938964844,2359700
2006-09-18,251.75,252.75,248.02499389648438,249.03750610351562,180.45346069335938,1390388
2006-09-19,249.25,255.0,247.60000610351562,252.5124969482422,182.9713897705078,3973944
2006-09-20,252.75,258.5,248.52499389648438,257.51251220703125,186.594482421875,2695896
2006-09-21,258.0,264.4750061035156,254.5,263.25,190.75186157226562,5107184
2006-09-22,261.25,263.4624938964844,257.5249938964844,259.88751220703125,188.3154296875,2488644
2006-09-25,261.75,262.5,255.5625,256.3999938964844,185.78831481933594,1349580
2006-09-26,257.5,262.5,256.2250061035156,261.07501220703125,189.17588806152344,3717008
2006-09-27,262.5,263.75,259.0375061035156,260.6625061035156,188.876953125,3352740
2006-09-28,261.26251220703125,262.25,253.25,255.1125030517578,184.8553924560547,6121572
2006-09-29,255.52499389648438,258.7749938964844,255.0,255.5124969482422,185.1452178955078,1752804
2006-10-03,258.75,258.75,252.25,253.5749969482422,183.74130249023438,1632712
2006-10-04,254.0,254.0,245.83749389648438,246.85000610351562,178.868408203125,6947628
2006-10-05,249.5,252.25,248.25,249.9375,181.1055450439453,5849400
2006-10-06,250.25,251.75,247.0,248.5500030517578,180.1002197265625,2766944
